店名,地區,地址,電話,ID,類別
青花亭,太子,荔枝角道113號五華樓地舖,35903457,338,Cafe
吳留手串燒,紅磡,必嘉街87號地舖,62961628,339,串燒
入麵,沙田,石門安群街3號京瑞廣場1期1樓151號舖,36124516,340,台式
入素,沙田,石門安群街3號京瑞廣場1期2樓237號舖,35903570,341,素食
Joyful Dessert House,旺角,黑布街74號藝興大廈地下2及3號舖,96881772,342,甜品
Mamaday,銅鑼灣,霎西街28號必發商業大廈1樓,21640066,343,Cafe
Burger Land,荃灣,海壩街77號地舖,61906195,344,西式
茶。家,上環,太平山街18B號地舖,28589185,345,飲品
Jouer,灣仔,秀華坊 1 號地下,25286577,346,甜品
FaFa Sweet,屯門,新興工業大廈5樓6室 (工場 不設零售門市),N/A,347,甜品
齊柏林熱狗店 Zeppelin Hot Dog Shop,西灣河,筲箕灣道57-87號太安樓地下A55A號舖,57442929,348,快餐
越南屋 Vietnam House,中環,結志街50號地舖,34834339,349,越南菜
麗絲快餐店,香港仔,華富（二）邨商場6樓17-18號舖,25504914,350,快餐
一生懸麵,九龍灣,牛頭角道3號得寶商場地下121號舖,37058766,351,日式
一生懸麵,旺角,通菜街73號地下,27481001,352,日式
原汁原味,灣仔,灣仔道141號地下,28912018,353,中式
Knockbox Coffee,旺角,黑布街21號地下,27810363,354,Cafe
Cafe Whale,香港仔,香港仔大道223號利群商場地下28B號舖,97842062,355,Cafe
犇道,屯門,龍門路43號龍門居商場地下91號舖,34622187,356,Cafe
文利,半山,堅尼地道6號,25222617,357,港式/ 茶餐廳
La Luz - Coffee and Patisserie,佐敦,文苑街28號文耀樓地下B舖,64823537 (WhatsApp),358,Cafe
越大哥越式小廚,鴨脷洲,鴨脷洲大街46號地舖,23633533,359,越南菜
到此一遊,長洲,新街市里6號地舖,29868126,360,小食
文華饕記,灣仔,克街1-5號展鴻大廈地下D-E號舖,25761798,361,港式/ 茶餐廳
東京街,太子,水渠道30-32A號美星樓地下5號舖,54087567,362,日式
芋圓圓,太子,柏樹街1號地舖,55430154,363,甜品
木衛二鑄茶所,銅鑼灣,怡和街22號地下3號舖,36187576,364,飲品
Pheromone - Steak House,大坑,書館街25號地舖,64379739,365,西式
Ex Bistro,土瓜灣,馬頭角道91號,N/A,366,酒吧
鴻發餐廳小廚,旺角,砵蘭街116-118號地下,23323399,367,港式/ 茶餐廳
時新漢堡飽,紅磡,黃埔天地家居庭(第12期)地下G22-G23號舖,23872868,368,快餐
616牛肉火鍋專門店,大圍,積富街33號積康樓地下C及D號舖,37092128,369,火鍋
616牛肉火鍋專門店,荃灣,三陂坊14-18號安安樓地下B號舖,90234199,370,火鍋
權哥火鍋,觀塘,駿業街67號駿業熟食市場1樓45號舖及50號舖,54096721,371,火鍋
泰Cool,觀塘,鴻圖道48號新榮大廈1樓,28151182,372,泰式
合桃緣,旺角,廣華街1號仁安大廈32D,38959922,373,甜品
PARK Cafe,大埔,安泰路1號大埔廣場地下5號舖,96006003,374,Cafe
The Basic,元朗,金輝徑28號好盛洋樓地下14A舖,96207200,375,小食
小甜將,沙田,崗背街9-11號全輝中心B座16號舖,34821108,376,甜品
顯徑車仔麵,大圍,上徑口村105號地下,26974488,377,港式/ 茶餐廳
漁樂 Yu Lok Cc,長洲,大新海傍路81B地下,29812003,378,港式/ 茶餐廳
串酒里,尖沙咀,山林道6號B舖 (漢國中心對面),22345001,379,日式
梔子,尖沙咀,山林道8號地舖,27781628,380,Cafe
TAP The Ale Project,旺角,黑布街15號地下,24682010,381,酒吧
德國廚房 Lecker's Kitchen,大埔,翠樂街11號美豐花園A座地下14號舖,69997874,382,西式
嚐賞,觀塘,成業街15至17號成運工業大廈7樓28室,6228 0136,383,其他
廣記粥店,粉嶺,聯和墟聯安街市政大廈2樓熟食中心13號舖,2675-8120,384,中式
Little Cove Espresso,西貢,西貢海旁廣場兆日樓地下1-2號舖,95728560,385,Cafe
Supine,沙田,石門安群街3號京瑞廣場1期2樓210號舖,51088386,386,Cafe
Crispy Bistro,西環,西營盤第二街32號,25409166,387,西式
龍門冰室,銅鑼灣,登龍街28號永光中心地舖,24134168,388,港式/ 茶餐廳
龍門冰室,尖沙咀,金馬倫道34-36A號福僑大廈地下A及B舖,24134366,389,港式/ 茶餐廳
龍門冰室,屯門,龍門路43號龍門居第10座地下102號舖,24496363,390,港式/ 茶餐廳
龍門冰室,炮台山,電氣道254-280號華凱大廈地下I舖,24134318,391,港式/ 茶餐廳
龍門冰室,紅磡,船澳街99號F地下,23252686,392,港式/ 茶餐廳
The Hunt Coffee & Roastery,觀塘,鴻圖道75號KOHO地下A及B號舖,28815533,393,Cafe
甜甜味,土瓜灣,馬頭角道51號地下C號舖,63888453,394,甜品
Lava Bar & Restaurant,太子,通菜街236號地舖,26421618,395,酒吧
三才魚蛋粉麵,銅鑼灣,渣甸坊48號采怡閣地下6號舖,22760672,396,港式/ 茶餐廳
BaBo The Drink Shop,荔枝角,長義街9號D2 Place 1期1樓114-127號舖,5337 8801,397,飲品
Jimmy's Coffee & Kitchen,太子,洗衣街203號耀昌大廈1樓203室,23802387,398,Cafe
良亭雅敍,旺角,煙廠街9號興發商業大廈4樓401室,97594126,399,Cafe
Urban Coffee Roaster,尖沙咀,碧仙桃路7號美麗都大廈地下44號舖,23633661,400,Cafe
Hami Harmony,太子,西洋菜北街161號地下A舖,23270665,401,甜品
丸·茶手作 何文田店,何文田,勝利道12號地下1B號舖,27999265,402,飲品
Cup of…,荃灣,昌泰街5號富榮大廈地下1號舖,34604582,403,Cafe
美味故事,旺角,彌敦道732號寬成樓1樓,26450311,404,日式
小泰國,大角咀,槐樹街6號麗華中心地下21號舖,55022180,405,泰式
慢煮工業,太子,太子道西91號地舖,56903290,406,西式
叻仔記小食,太子,砵蘭街408S號華益大廈地舖,55458895,407,小食
鼎天茶室,大埔,安慈路3號翠屏花園商場地下3號舖,37051486,408,港式/ 茶餐廳
金源餐廳 - 寶鄉街店,大埔,寶鄉街116號地舖 (此店與富善商場的金源餐廳並無關係),26608495,409,港式/ 茶餐廳
小娘惹,側魚涌,海堤街18號地下D9號舖,34282250,410,星馬菜
美味聯盟,西環,皇后大道西532號地下A號舖,N/A,411,小食
魚木日台美食,將軍澳,毓雅里9號慧安商場地下A14號舖,55972119,412,日式
日日蒸腸粉,旺角,彌敦道688號旺角中心一樓F85號舖,62221681,413,港式/ 茶餐廳
榮華茶餐廳 北河街店,深水埗,北河街66號地下,2728 3033,414,港式/ 茶餐廳
中村屋,天后,電氣道48號金殿大廈地下,27806733,415,日式
利口福快餐店,太子,界限街43號恆富大廈地下1號舖,27779006,416,快餐
四川涼拌,天水圍,天瑞路88號俊宏軒L18號地舖,51148778,417,中式
Hidden Kitchen,紅磡,北拱街8號薈點6號舖1樓3室,62335127,418,西式
MOS Burger 上環信德中心店,上環,干諾道中168-200號信德中心4樓401號舖,3197 0182,419,快餐
MOS Burger 灣仔店,灣仔,軒尼詩道288號英皇集團中心地下G06-07號舖,2565 6498,420,快餐
Lost Stars Livehouse Bar & Eatery,大角咀,利得街11號利奥坊一期地下506號舖,23376728,421,西式
メイド喫茶 A.T. FIELD Cafe,旺角,登打士街登打士廣場十三樓1301-1302,3460 3872,422,Cafe
摩芽雞蛋仔,新蒲崗,康強街32-34號康強洋樓地下16A舖,96244451,423,小食
摩芽雞蛋仔,太子,汝州街17號地舖,92088979,424,小食
Black Sugar Coffee & Lifestyle,尖沙咀,麼地道68號帝國中心地下G34號舖,28119906,425,Cafe
Black Sugar Coffee & Lifestyle,何文田,太平道8號地舖,37096259,426,Cafe
Top Blade Steak Lab,何文田,梭椏道4A號榮英大厦地舖,39562011,427,西式
Top Blade Steak Lab,銅鑼灣,希慎道2-4號地舖,26578210,428,西式
DAWN COFFEE AND BRUNCH,太子,花園街233號偉雄大廈地下A舖,2569 9918,429,Cafe
徐記廚房點心,太子,運動場道15號京華大廈地下1-2號舖,27253863,430,中式
Cat Garden,尖沙咀,金巴利街7-15號安聯大廈4樓C室,6111 4553,431,Cafe
窩子,新蒲崗,仁愛街36號地下,27960001,432,Cafe
蔥仔越南包,大角咀,櫸樹街52號地舖,35905561,433,小食
孖寶車仔麵,葵芳,葵富路7號葵涌廣場地下A15號舖,34273498,434,港式/ 茶餐廳
Relax Coffee,葵涌,葵昌路72-76號Life@KCC地下G06舖,N/A,435,Cafe
Tea Express Bar By Jrink,尖沙咀,河內道18號K11購物藝術館2樓201號舖,60737072,436,飲品
波記甜品,屯門,屯門置樂康景花園地下11號舖,31658961,437,甜品
What the Food Cafe,粉嶺,業豐街13號多利工業大廈1樓F室,26771303,438,Cafe
媽咪雞蛋仔 灣仔店,灣仔,灣仔道181A-181G長春大廈地下D2舖,3702 0761,439,小食
Lockeroom Dining,旺角,砵蘭街215號朗晴坊8樓,52700008,440,西式
加藤屋,深水埗,元州街34號地舖,27256988,441,日式
瀛豐放題料理專門店,銅鑼灣,駱克道491-499號京都廣場10樓,28916928,442,日式
二世祖 Easy Joe,大角咀,福全街18號地舖,25060638,443,西式
Phoenix Sweets,中環,荷李活道10號(舊中區警署)大館營房大樓2樓03-205A號舖,36860915,444,餅店
魚蛋佬,西灣河,筲箕灣道57-87號太安樓地下A28號B舖,N/A,445,小食
嚐喜大不同特式餐廳小廚,天后,水星街5-7號地舖,29790908,446,港式/ 茶餐廳
伙食工業 Glos Cafe by Fooody,火炭,坳背灣街57-59號利達工業中心地下3號舖 (正門入口-火炭路),35860863,447,Cafe
18 Grams,銅鑼灣,景隆街15號海都大廈地下C舖,2893 8988,448,Cafe
18 Grams,銅鑼灣,勿地臣街1號時代廣場B1樓 city'super,N/A,449,Cafe
18 Grams,灣仔,港灣道28號灣景中心大廈1樓Brim 28,N/A,450,Cafe
18 Grams,沙田,沙田正街18號新城市廣場一期2樓204-214號舖 City'super 內,N/A,451,Cafe
大喜茶檔,上環,上環華里7號,25776177,452,港式/ 茶餐廳
Trois Cafe,中環,鐵行里6號地舖,28336980,453,港式/ 茶餐廳
Bad Ass Coffee,上環,永和街31號地舖,61621253,454,港式/ 茶餐廳
韓閣,荃灣,青山公路275號富裕樓地下G4-6號舖,39568101,455,韓式
茶啡檔 T Cafe,粉嶺,聯和墟聯安街47-49號寶昌大樓地舖,26820543,456,Cafe
29 Coffee,牛頭角,大業街29號地下D舖,62789799,457,Cafe
興隆車仔麵,紅磡,都會道6-10號置富都會8樓美食廣場FC20號舖,98151837,458,港式/ 茶餐廳
喇沙專門店,深水埗,欽州街37號西九龍中心8樓10號舖,51167518,459,星馬菜
和你食,長沙灣,幸福邨幸福商場地下G09號舖,N/A,460,港式/ 茶餐廳
Cafe 82,美孚,蘭秀道2號美孚新邨地下A號舖,N/A,461,Cafe
Hana Soft Cream ハナソフトクリーム (華),深水埗,欽州街37號西九龍中心6樓628A號舖,N/A,462,甜品
幸茶舍,深水埗,西邨路19號南昌薈街市地下CF5號舖,,463,飲品
車品品小食,大角咀,櫸樹街43-45號其士工業大廈9樓B室,N/A,464,港式/ 茶餐廳
T.H.E Deli by Blendit,大角咀,海景街36號富貴大廈西座地下6號舖,5334 0188,465,小食
糖水雄,佐敦,渡船角文匯街30號文景樓地舖,27714628,466,甜品
言居酒屋,佐敦,長樂街24號地下,23759008,467,日式
幸福駅 Sweet Bandott,銅鑼灣,禮頓道118號禮信大廈地下5A號舖,N/A,468,日式
The Corner Coffee,上環,皇后大道中378號福陞閣地下22號舖,65643143,469,Cafe
龍門快餐店,金鐘,夏慤道18號海富中心二期2樓99號舖,28668838,470,快餐
宜記甜品,西環,士美非路12S-12T號新發大廈地下,29741333,471,甜品
芝士面,天水圍,天湖路1號嘉湖新北江商場1樓C46C號舖,92220108,472,港式/ 茶餐廳
大湯家,觀塘,開源道63號福昌大廈地下A01號舖,55022462,473,中式
The 5B Private Corner,荃灣,柴灣角街38-40號銓通工業大廈5樓B室,39563926,474,Cafe
滑嘟嘟,大埔,鄉事會街8號大埔墟街市及熟食中心2樓CFS29號舖,91729433,475,甜品
慕名,側魚涌,海光街11號漢威大廈地下6號舖,69967959,476,港式/ 茶餐廳
萬家廚房,西環,堅尼地城山市街1號地下J號舖,28551688,477,日式
鬍鬚仔,青衣,担杆山路6號長發廣場青衣市場地下2號舖,67632308,478,港式/ 茶餐廳
暢和麵家,大埔,寶湖道3號寶湖花園商場二樓222B號舖,34898059,479,港式/ 茶餐廳
新海濱茶餐廳,觀塘,海濱道190號觀塘碼頭熟食市場1,3號舖,23042848,480,港式/ 茶餐廳
開心餅店,旺角,廣東道1000號地下,2771 3495 (Tel) / 9841 7417(Whatsapp),481,餅店
甜姨姨私房甜品,天后,清風街13號地下,25086962,482,甜品
大阪日本料理 - 元朗>店,元朗,鳳琴街18號玉龍樓地下15號舖,6117 7402,483,日式
Maidoll Mirage,旺角,西洋菜南街好望角大廈21樓2105室,N/A,484,Cafe
秘 Secret Chefs,佐敦,偉晴街11號地下,23611918,485,日式
JUST‘er Bar and Resturant,尖沙咀,山林道13號地下A1-A2號舖,23415628,486,西式
鳳鳴居,上水,馬會道154號地下,27260008,487,中式
大勝丼,旺角,彌敦道594-596號旺角新城5樓,36187488,488,日式
慵懶生物 lazy creature,九龍城,太子道西379號家歡樓地下J舖,90999288,489,Cafe
Gladys' Estate Coffee,九龍城,獅子石道6-8號美景樓地下,69902795,490,Cafe
雄記美食,灣仔,克街6號廣生行大廈B座地下B2號舖,37088715,491,小食
Nardo's Cafe,旺角,彌敦道594-596號旺角新城8樓,66775466,492,Cafe
鮨德,美孚,寶輪街1號曼克頓山商場(曼坊)1樓101A號舖,36190644,493,日式
合興隆,葵芳,葵富路7號葵涌廣場地下A33舖,98556094,494,中式
匡樂冰室,元朗,鳳翔路1-5號偉發大廈12號地舖,23289220,495,港式/ 茶餐廳
享茶 Enjoy Time,新蒲崗,錦榮街4號地下,98293863,496,飲品
艾粒是叻,上水,馬會道184號後座地下B號舖,97002828,497,快餐
小廚美食,荃灣,西樓角路202-216號荃昌中心昌寧商場1樓5A號舖,60317317,498,港式/ 茶餐廳
糖宮甜品專門店,大圍,積信街61號地舖,51333776,499,甜品
串噹噹,紅磡,蕪湖街78號A地舖,60951519,500,串燒
Cafe Gabbana,九龍城,南角道62號地舖,23911098,501,Cafe
嚐樂,九龍城,打鼓嶺道86號A-B舖,23821989,502,餅店
Rest Coffee Gin,尖沙咀,西九文化區藝術公園地下GF-04號舖,26978938,503,Cafe
By the tray 盤子工房,屯門,建生邨建生商場地下114號舖,65831388,504,Cafe
法國小屋,元朗,合益路9-15號紀業樓地下I號舖,69993953,505,Cafe
彩aya,西環,石塘咀屈地街16號金陵大廈地舖,24400900,506,日式
蜜蜜見 Deli Sweetie,將軍澳,唐俊街12號天晉匯地下G06號舖,95183356,507,甜品
金利茶餐廳,新蒲崗,康強街9號地下,26178518,508,港式/ 茶餐廳
北豆 Bar & Grill,北角,錦屏路35A號東發大廈B座地下,63394485,509,Cafe
元洲牛肉麵,長沙灣,元州街498號青華閣地下I號舖,5225 4332,510,台式
有料案內所,屯門,井財街15號金銘大廈地下3號舖,3460 4203,511,日式
Pimary,大埔,汀角路大美督蘆慈田村25號地舖,24088938,512,Cafe
合利潮洲粉麵,新蒲崗,衍慶街19號A舖地下,23219179,513,港式/ 茶餐廳
Kaffee house 家．啡,大埔,汀角路蘆慈田村24號地下,23300233,514,Cafe
屋子咖啡,大圍,積信街49號安信樓地下P號舖,26773218,515,Cafe
屋子空間,大圍,大圍村9街12A,23779173,516,Cafe
屋子生活,馬鞍山,烏溪沙路8號迎海薈地下4A舖,26620102,517,Cafe
Circle Bakery,火炭,禾寮坑路18-28號聯邦工業大廈8樓B室,60603296,518,餅店
圓點工房,火炭,山尾街31-41號華樂工業中心AB座3樓23-26室,37493873,519,到會
暢和麵家,西環,石塘咀山道35號兆禧閣D舖,28891250,520,港式/ 茶餐廳
Fish & Chick,西環,堅尼地城新海旁街25號地下6號舖,29740088,521,西式
Fish & Chick,西環,西營盤高街27號地舖,29736500,522,西式
Coffee by Zion,西環,西營盤第一街83號地下1號舖,2857 1838,523,Cafe
Gelat etc.,西環,西營盤西源里1號瑧蓺地下2號舖,66814343,524,Cafe
Pop Street,西環,西營盤第三街70號地舖,51168883,525,酒吧
My Sushi 神川日本料理,西環,西營盤水街25-35A號樂新大廈地下2號舖,28588648,526,日式
滔滔甜品,西環,水街1號地下E舖,N/A,527,甜品
澄居串燒料理,西環,西營盤第一街129號地下,54058432,528,串燒
BakeOut 手作麵包三文治,西環,西營盤皇后大道西216號地舖,23866664,529,小食
Opendoor Cafe + Courtyard,西環,西營盤干諾道西120號地下,34603880,530,Cafe
616牛肉火鍋專門店,西環,西營盤皇后大道西384-386號三多大樓地下A號舖,90349794,531,火鍋
616牛肉火鍋專門店,元朗,西菁街9號富盛大廈地下95-100號舖,37020899,532,火鍋
616七桌子,紅磡,民泰街27-47號黃埔新邨J/K/L座地下B2號舖,90348857,533,火鍋
半糖主義,西環,堅尼地城北街11號地舖,95765685,534,火鍋
C+ Burger,西環,西營盤水街10C號地下6號舖,53397900,535,快餐
LLB Bistro,上環,荷李活道188號地下,35946790,536,西式
Pizzeria Jacomax,上環,永樂街38-42號東成商業大廈地下C舖,2851 4688,537,西式
長龍食府,上環,畢街11號地下,25432448,538,中式
WINK,上環,文咸東街79號地舖,35681402,539,酒吧
Barista Jam,上環,蘇杭街97號地下1號舖,28542211,540,Cafe
Triple King Cafe,上環,永樂街1-3號世瑛大廈2樓203室,27709450,541,Cafe
Wingman,中環,閣麟街37-43號祥興商業大廈6樓,34262418,542,酒吧
Igloo Dessert Bar,中環,中環7號碼頭地下C舖,26563318,543,酒吧
Got Beef,中環,七號碼頭上層F舖,21913283,544,Cafe
KALE,中環,利源西街26號地舖,25111777,545,小食
Kinship Bar,中環,些利街2-4號3樓,25200899,546,酒吧
肥仔記麵食,灣仔,軒尼詩道319號地下,2886 1736,547,港式/ 茶餐廳
TASTE Cafe & Dessert,屯門,青菱徑富麗大廈地下D1號舖,95586601,548,Cafe
DARE,西環,西營盤水街5號地下1號舖,54009007,549,快餐
The Little Bakery,筲箕灣,南安街6號地下,98286748,550,餅店
小時光 Scoool,觀塘,興業街18號美興工業大廈A座1樓C室,31882380,551,Cafe
Vortex American Snack Bar,將軍澳,將軍澳唐明街1號富康花園地下46號舖,23887133,552,快餐
阿四糖水,西貢,福民街58號高富樓C座地舖,95580935,553,甜品
Caffe Paradiso,大嶼山,梅窩銀運路3號梅窩中心地下8號舖,29840498,554,Cafe
其奧,元朗,大馬路36號,24798951,555,小食
Ice Puff,旺角,彌敦道688號旺角中心一期1樓F51舖,66255348,556,甜品
芝C Sushi,藍田,匯景道8號匯景商場5樓66號舖,65286855,557,日式
Hoffe Coffee Hong Kong,錦上路,跳蚤市場 C6店,9620 3797,558,Cafe
搽茶居,南丫島,榕樹灣大灣新村12C號地舖,92285282,559,港式/ 茶餐廳
開心食堂,長洲,興隆後街59號地舖,29813929,560,港式/ 茶餐廳
適泊魚燒,長洲,北社二里 1A 地下,97777272,561,台式
籠町茶番,將軍澳,常寧路2號TKO Gateway東翼地下EF23號舖,,562,飲品
前座飯堂,大坑,新村街39號地下,51181869,563,港式/ 茶餐廳
Hooman,尖沙咀,西九文化區藝術公園地下GF-07號舖,67490777,564,Cafe
心思思美食店,屯門,屯利街1號華都商場1樓63號舖,68912278,565,小食
心思思美食店,屯門,湖翠路138號啟豐園商場1樓59號舖,68912278,566,小食
